Wall time,Step,Value
1735932353.3133738,4300,0.09690000116825104
1735932367.8612962,4350,0.1136000007390976
1735932382.4093301,4400,0.0957999974489212
1735932396.9296837,4450,0.09700000286102295
1735932411.4472995,4500,0.10819999873638153
1735932426.014173,4550,0.10040000081062317
1735932440.5577095,4600,0.10419999808073044
1735932455.1177251,4650,0.11460000276565552
1735932469.7297685,4700,0.10429999977350235
1735932484.2537832,4750,0.10040000081062317
1735932498.969888,4800,0.09929999709129333
1735932513.5024934,4850,0.10270000249147415
1735932528.089696,4900,0.11879999935626984
1735932542.6422572,4950,0.10809999704360962
1735932557.2701204,5000,0.0957999974489212
1735932571.95114,5050,0.10970000177621841
1735932586.5323813,5100,0.10830000042915344
1735932601.0758352,5150,0.09839999675750732
1735932615.6128101,5200,0.11869999766349792
1735932630.15283,5250,0.0997999981045723
1735932644.7523615,5300,0.10350000113248825
1735932659.3149107,5350,0.11349999904632568
1735932673.8669324,5400,0.08869999647140503
1735932688.7326689,5450,0.09019999951124191
1735932703.3236046,5500,0.10350000113248825
1735932718.0177433,5550,0.10610000044107437
1735932732.5838866,5600,0.11020000278949738
1735932747.1004038,5650,0.09109999984502792
1735932829.332221,5700,0.09889999777078629
1735932843.8371325,5750,0.06159999966621399
1735932858.373829,5800,0.05739999935030937
1735932872.900624,5850,0.07209999859333038
1735932887.4072618,5900,0.06440000236034393
1735932901.9393413,5950,0.06830000132322311
1735932916.4738724,6000,0.06830000132322311
1735932930.9887278,6050,0.06129999831318855
1735932945.510971,6100,0.0714000016450882
1735932960.0135689,6150,0.06279999762773514
1735932974.527421,6200,0.06790000200271606
1735932989.024996,6250,0.05719999969005585
1735933003.5312998,6300,0.05169999971985817
1735933018.080538,6350,0.06030000001192093
1735933032.5977812,6400,0.05660000070929527
1735933047.1318946,6450,0.06120000034570694
1735933061.6662464,6500,0.061799999326467514
1735933076.2284698,6550,0.060100000351667404
1735933090.7564692,6600,0.06159999966621399
1735933105.3126566,6650,0.05939999967813492
1735933119.807453,6700,0.07639999687671661
1735933134.3918924,6750,0.06780000030994415
1735933148.9917564,6800,0.06729999929666519
1735933163.766186,6850,0.06279999762773514
1735933178.2974823,6900,0.07919999957084656
1735933192.8170054,6950,0.06859999895095825
1735933207.3481834,7000,0.055399999022483826
1735933222.0402505,7050,0.07540000230073929
1735933236.549736,7100,0.05299999937415123
1735933251.1934102,7150,0.07180000096559525
1735933265.7571285,7200,0.062300000339746475
1735933280.2736354,7250,0.06499999761581421
1735933294.840942,7300,0.06589999794960022
1735933309.3551767,7350,0.06159999966621399
1735933323.8947,7400,0.06260000169277191
1735933338.4907525,7450,0.06199999898672104
1735933353.0124946,7500,0.06270000338554382
1735933367.5376825,7550,0.06800000369548798
1735933382.108345,7600,0.06279999762773514
1735933396.6355538,7650,0.06610000133514404
1735933411.3490536,7700,0.06880000233650208
1735933425.8806713,7750,0.061799999326467514
1735933440.394047,7800,0.06909999996423721
1735933454.9293149,7850,0.05999999865889549
1735933469.4744046,7900,0.05810000002384186
1735933484.0004597,7950,0.0632999986410141
1735933498.550372,8000,0.07859999686479568
1735933513.0727732,8050,0.060600001364946365
1735933527.794685,8100,0.07079999893903732
1735933542.3236225,8150,0.045899998396635056
1735933556.8552203,8200,0.05460000038146973
1735933571.4744003,8250,0.08269999921321869
1735933585.97972,8300,0.0617000013589859
1735933600.5132806,8350,0.05469999834895134
1735933615.0448158,8400,0.07559999823570251
1735933629.5683873,8450,0.06889999657869339
1735933644.1007342,8500,0.0729999989271164
1735933726.3230133,8550,0.049300000071525574
1735933740.837277,8600,0.041200000792741776
1735933755.3576386,8650,0.045099999755620956
1735933769.8901618,8700,0.03750000149011612
1735933784.424751,8750,0.04340000078082085
1735933798.9363556,8800,0.03370000049471855
1735933813.4635077,8850,0.04910000041127205
1735933828.1000054,8900,0.033900000154972076
1735933842.655706,8950,0.0478999987244606
1735933857.161751,9000,0.035999998450279236
1735933871.7779143,9050,0.039900001138448715
1735933886.3228586,9100,0.04600000008940697
1735933900.9785945,9150,0.0364999994635582
1735933915.4918828,9200,0.042399998754262924
1735933929.9874852,9250,0.045499999076128006
1735933944.579411,9300,0.04879999905824661
1735933959.2554839,9350,0.04529999941587448
1735933973.790707,9400,0.05000000074505806
1735933988.471801,9450,0.05130000039935112
1735934002.9700067,9500,0.041200000792741776
1735934017.4863915,9550,0.04529999941587448
1735934032.0809884,9600,0.03799999877810478
1735934046.6211138,9650,0.03370000049471855
1735934061.2064707,9700,0.03620000183582306
1735934075.7685905,9750,0.03440000116825104
1735934090.2731054,9800,0.04340000078082085
1735934104.8477335,9850,0.043800000101327896
1735934119.396091,9900,0.03880000114440918
1735934134.0062585,9950,0.04230000078678131
1735934148.5389698,10000,0.04560000076889992
1735934163.0795653,10050,0.030899999663233757
1735934177.6655834,10100,0.028699999675154686
1735934192.285593,10150,0.04039999842643738
1735934207.0675757,10200,0.04439999908208847
1735934221.6016016,10250,0.0340999998152256
1735934236.1262124,10300,0.04639999940991402
1735934250.6396644,10350,0.04050000011920929
1735934265.1695302,10400,0.03929999843239784
1735934279.6950638,10450,0.03610000014305115
1735934294.2282982,10500,0.032999999821186066
1735934308.7616715,10550,0.045099999755620956
1735934323.2779515,10600,0.03700000047683716
1735934337.8738408,10650,0.03359999880194664
1735934352.3746426,10700,0.0348999984562397
1735934366.8974833,10750,0.04050000011920929
1735934381.471606,10800,0.03449999913573265
1735934396.0297425,10850,0.049400001764297485
1735934410.8380399,10900,0.03889999911189079
1735934425.3832438,10950,0.0272000003606081
1735934439.8985655,11000,0.038600001484155655
1735934454.4879398,11050,0.04439999908208847
1735934469.080482,11100,0.03539999946951866
1735934483.6020036,11150,0.04019999876618385
1735934498.20143,11200,0.03500000014901161
1735934512.7274714,11250,0.04479999840259552
1735934527.2692478,11300,0.0333000011742115
1735934541.7969978,11350,0.036400001496076584
1735934623.8758523,11400,0.039500001817941666
1735934638.4124045,11450,0.026499999687075615
1735934652.9205315,11500,0.019200000911951065
1735934667.4321644,11550,0.035599999129772186
1735934681.9548213,11600,0.023399999365210533
1735934696.4688213,11650,0.020099999383091927
1735934711.042746,11700,0.024299999698996544
1735934725.5445993,11750,0.020400000736117363
1735934740.229013,11800,0.024000000208616257
1735934754.835596,11850,0.029400000348687172
1735934769.3352551,11900,0.012500000186264515
1735934783.984017,11950,0.015399999916553497
1735934798.5622966,12000,0.02410000003874302
1735934813.0784724,12050,0.021800000220537186
1735934827.6209645,12100,0.023099999874830246
1735934842.1725953,12150,0.019200000911951065
1735934856.6904056,12200,0.015300000086426735
1735934871.2764304,12250,0.0203000009059906
1735934885.7849371,12300,0.009600000455975533
1735934900.2964437,12350,0.03189999982714653
1735934914.8237295,12400,0.025299999862909317
1735934929.3277607,12450,0.030500000342726707
1735934943.842741,12500,0.025499999523162842
1735934958.3498454,12550,0.019600000232458115
1735934972.9246433,12600,0.02449999935925007
1735934987.459948,12650,0.020500000566244125
1735935001.957097,12700,0.019099999219179153
1735935016.490017,12750,0.01979999989271164
1735935031.016703,12800,0.021199999377131462
1735935045.5135822,12850,0.016499999910593033
1735935060.0122304,12900,0.035599999129772186
1735935074.5213723,12950,0.022600000724196434
1735935089.0116434,13000,0.01860000006854534
1735935103.5197983,13050,0.01769999973475933
1735935117.9892075,13100,0.01860000006854534
1735935132.4844751,13150,0.02800000086426735
1735935146.9805136,13200,0.026100000366568565
1735935161.5130718,13250,0.02539999969303608
1735935176.2211792,13300,0.022299999371170998
1735935190.773998,13350,0.025599999353289604
1735935205.5003927,13400,0.0203000009059906
1735935220.0781622,13450,0.02879999950528145
1735935234.719209,13500,0.021299999207258224
1735935249.3182266,13550,0.014999999664723873
1735935264.014769,13600,0.021700000390410423
1735935278.5220056,13650,0.03099999949336052
1735935293.2219923,13700,0.032600000500679016
1735935307.7408502,13750,0.019999999552965164
1735935322.2727556,13800,0.023000000044703484
1735935336.79588,13850,0.024700000882148743
1735935351.2951903,13900,0.025699999183416367
1735935365.970246,13950,0.019500000402331352
1735935380.649045,14000,0.023000000044703484
1735935395.140882,14050,0.019500000402331352
1735935409.693217,14100,0.03139999881386757
1735935424.2034664,14150,0.01720000058412552
1735935438.7432272,14200,0.01810000091791153
