Wall time,Step,Value
1735923473.6914349,3950,0.2222999930381775
1735923488.3990073,4000,0.2079000025987625
1735923503.1077268,4050,0.20260000228881836
1735923517.8949254,4100,0.1964000016450882
1735923532.5148292,4150,0.21050000190734863
1735923547.066147,4200,0.22179999947547913
1735923561.6819916,4250,0.21770000457763672
1735923576.2193701,4300,0.2054000049829483
1735923590.838955,4350,0.20399999618530273
1735923605.4055543,4400,0.2094999998807907
1735923619.945802,4450,0.20659999549388885
1735923634.4655945,4500,0.21799999475479126
1735923649.179245,4550,0.20110000669956207
1735923663.8347495,4600,0.20630000531673431
1735923678.3311577,4650,0.2102999985218048
1735923693.029309,4700,0.19789999723434448
1735923707.5419748,4750,0.2062000036239624
1735923722.170362,4800,0.21209999918937683
1735923736.8111224,4850,0.20550000667572021
1735923751.3286107,4900,0.22030000388622284
1735923766.2808115,4950,0.21289999783039093
1735923781.5347958,5000,0.19599999487400055
1735923796.7484126,5050,0.21359999477863312
1735923812.087656,5100,0.19030000269412994
1735923827.100311,5150,0.2134000062942505
1735923841.8545172,5200,0.21570000052452087
1735923856.3869193,5250,0.22619999945163727
1735923871.0374484,5300,0.20759999752044678
1735923885.5502224,5350,0.21850000321865082
1735923900.0683532,5400,0.18709999322891235
1735923914.6206055,5450,0.19380000233650208
1735923929.1404934,5500,0.2167000025510788
1735923943.6531503,5550,0.2061000019311905
1735923958.3361409,5600,0.20000000298023224
1735923972.8550582,5650,0.19269999861717224
1735924055.028293,5700,0.17589999735355377
1735924069.5206013,5750,0.12160000205039978
1735924084.297487,5800,0.11079999804496765
1735924099.1624064,5850,0.11100000143051147
1735924113.9712138,5900,0.12540000677108765
1735924128.687972,5950,0.1111999973654747
1735924143.2782087,6000,0.11180000007152557
1735924157.912447,6050,0.10490000247955322
1735924172.5917063,6100,0.1111999973654747
1735924187.1889126,6150,0.11640000343322754
1735924201.7819798,6200,0.1200999990105629
1735924216.3301501,6250,0.11699999868869781
1735924230.8292322,6300,0.1234000027179718
1735924245.4087667,6350,0.12839999794960022
1735924259.9074469,6400,0.11060000211000443
1735924274.4377115,6450,0.09910000115633011
1735924288.9471362,6500,0.11309999972581863
1735924303.4562433,6550,0.12489999830722809
1735924318.0717936,6600,0.11779999732971191
1735924332.782314,6650,0.12060000002384186
1735924347.3103833,6700,0.12269999831914902
1735924361.8590968,6750,0.11339999735355377
1735924376.3746212,6800,0.11710000038146973
1735924390.858823,6850,0.10939999669790268
1735924405.3668168,6900,0.1120000034570694
1735924419.8253503,6950,0.1136000007390976
1735924434.2765706,7000,0.11879999935626984
1735924448.6647553,7050,0.12049999833106995
1735924463.1035628,7100,0.11410000175237656
1735924477.5071719,7150,0.11069999635219574
1735924491.8988566,7200,0.12120000272989273
1735924506.3149097,7250,0.12430000305175781
1735924520.699743,7300,0.11339999735355377
1735924535.0925937,7350,0.12370000034570694
1735924549.490402,7400,0.12460000067949295
1735924563.878409,7450,0.12780000269412994
1735924578.2803493,7500,0.11349999904632568
1735924592.6530364,7550,0.12359999865293503
1735924607.0792556,7600,0.12110000103712082
1735924621.657531,7650,0.12150000035762787
1735924636.190279,7700,0.120899997651577
1735924650.6560144,7750,0.12729999423027039
1735924665.186692,7800,0.10970000177621841
1735924679.844964,7850,0.11190000176429749
1735924694.2655253,7900,0.11810000240802765
1735924708.9823198,7950,0.12540000677108765
1735924723.582286,8000,0.12530000507831573
1735924737.9769955,8050,0.12380000203847885
1735924752.4177048,8100,0.11339999735355377
1735924766.8410146,8150,0.11879999935626984
1735924781.2818525,8200,0.1014999970793724
1735924795.7669365,8250,0.1274999976158142
1735924810.194811,8300,0.1120000034570694
1735924824.6331315,8350,0.12710000574588776
1735924839.0665815,8400,0.11789999902248383
1735924853.4864075,8450,0.13230000436306
1735924868.0621412,8500,0.13519999384880066
1735924949.885925,8550,0.1039000004529953
1735924964.3837464,8600,0.07479999959468842
1735924978.8437748,8650,0.07000000029802322
1735924993.4440873,8700,0.06560000032186508
1735925007.9403965,8750,0.07580000162124634
1735925022.3918204,8800,0.06719999760389328
1735925036.9144554,8850,0.06800000369548798
1735925051.4024982,8900,0.06270000338554382
1735925066.10147,8950,0.07180000096559525
1735925080.7485552,9000,0.07190000265836716
1735925095.5349941,9050,0.07329999655485153
1735925110.2056813,9100,0.066600002348423
1735925124.6589682,9150,0.0625
1735925139.1222658,9200,0.05849999934434891
1735925153.6107635,9250,0.0835999995470047
1735925168.0966496,9300,0.08980000019073486
1735925182.6005876,9350,0.06360000371932983
1735925197.4234774,9400,0.06949999928474426
1735925212.1315005,9450,0.06530000269412994
1735925226.6592727,9500,0.0640999972820282
1735925241.1399503,9550,0.06719999760389328
1735925255.7370887,9600,0.08100000023841858
1735925270.2299776,9650,0.07639999687671661
1735925284.8656614,9700,0.06129999831318855
1735925299.6028426,9750,0.06710000336170197
1735925314.1122928,9800,0.07779999822378159
1735925328.626052,9850,0.06620000302791595
1735925343.1433454,9900,0.07689999788999557
1735925357.7703066,9950,0.061400000005960464
1735925372.4802425,10000,0.06970000267028809
1735925387.0669036,10050,0.07249999791383743
1735925401.670055,10100,0.0632999986410141
1735925416.2408743,10150,0.07479999959468842
1735925430.9209886,10200,0.07109999656677246
1735925445.5378451,10250,0.07720000296831131
1735925460.1940656,10300,0.06499999761581421
1735925474.8898077,10350,0.06880000233650208
1735925489.5261345,10400,0.07919999957084656
1735925504.1438823,10450,0.07270000129938126
1735925518.823124,10500,0.0892999991774559
1735925533.4743738,10550,0.05739999935030937
1735925547.9835618,10600,0.09149999916553497
1735925562.5222929,10650,0.0746999979019165
1735925577.0345442,10700,0.07039999961853027
1735925591.5680485,10750,0.07530000060796738
1735925606.1050465,10800,0.06719999760389328
1735925620.8892393,10850,0.0737999975681305
1735925635.4549716,10900,0.05869999900460243
1735925650.0696647,10950,0.07479999959468842
1735925664.6527557,11000,0.07159999758005142
1735925679.3067524,11050,0.06800000369548798
1735925694.0277817,11100,0.07609999924898148
1735925708.81232,11150,0.06800000369548798
1735925723.4872954,11200,0.07620000094175339
1735925738.0367115,11250,0.07180000096559525
1735925752.5522816,11300,0.06840000301599503
1735925767.2574027,11350,0.0722000002861023
1735925849.9179075,11400,0.06199999898672104
1735925864.5411785,11450,0.04650000110268593
1735925879.0928206,11500,0.04089999943971634
1735925893.695632,11550,0.04690000042319298
1735925908.3710034,11600,0.0560000017285347
1735925923.1505423,11650,0.04490000009536743
1735925937.94681,11700,0.05050000175833702
1735925952.4879603,11750,0.04149999842047691
1735925967.1177773,11800,0.030500000342726707
1735925981.7063124,11850,0.059300001710653305
1735925996.2380967,11900,0.03590000048279762
1735926011.0783699,11950,0.04360000044107437
1735926025.8593464,12000,0.04919999837875366
1735926040.3842726,12050,0.04470000043511391
1735926055.119057,12100,0.04989999905228615
1735926069.7323704,12150,0.04039999842643738
1735926084.2798355,12200,0.0575999990105629
1735926098.845579,12250,0.037700001150369644
1735926113.5005963,12300,0.05220000073313713
1735926128.0702064,12350,0.04800000041723251
1735926142.5932999,12400,0.045099999755620956
1735926157.1256752,12450,0.041600000113248825
1735926171.7004213,12500,0.050200000405311584
1735926186.3169758,12550,0.04360000044107437
1735926200.9510067,12600,0.04399999976158142
1735926215.5970683,12650,0.04740000143647194
1735926230.301774,12700,0.04769999906420708
1735926244.8922312,12750,0.039400000125169754
1735926259.4090226,12800,0.05290000140666962
1735926274.035858,12850,0.052799999713897705
1735926288.5335631,12900,0.0471000000834465
1735926303.2888825,12950,0.04089999943971634
1735926317.9262564,13000,0.04800000041723251
1735926332.4793794,13050,0.04270000010728836
1735926347.0094066,13100,0.04320000112056732
1735926361.5501492,13150,0.05220000073313713
1735926376.0559592,13200,0.0364999994635582
1735926390.6012518,13250,0.048700001090765
1735926405.1501596,13300,0.03709999844431877
1735926419.9741235,13350,0.04690000042319298
1735926434.6336482,13400,0.035599999129772186
1735926449.2910883,13450,0.047200001776218414
1735926463.9977183,13500,0.03720000013709068
1735926478.5826786,13550,0.03869999945163727
1735926493.1308205,13600,0.04659999907016754
1735926507.6940203,13650,0.04619999974966049
1735926522.4280887,13700,0.03660000115633011
1735926537.0071678,13750,0.05000000074505806
1735926551.5527136,13800,0.040699999779462814
1735926566.1232908,13850,0.04600000008940697
1735926580.7676258,13900,0.03909999877214432
1735926595.4099152,13950,0.04230000078678131
1735926609.9291923,14000,0.03660000115633011
1735926624.4867356,14050,0.03929999843239784
1735926638.9770985,14100,0.042100001126527786
1735926653.567872,14150,0.0544000007212162
1735926668.0422945,14200,0.04179999977350235
